arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,arm_score,arm_rank,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
rrf,600118,2026-06-05,2026-06-05,0.02439451311099314,1,1.0,0.013311142631750459,3,0.9933333333333333,,,0.032266458495966696,1,-0.05072992700729928,-0.05592970948098897,-0.07712895377128959,-0.11427975201765012
rrf,300433,2026-06-05,2026-06-05,0.015127356235667409,6,0.9833333333333333,0.021769473504841978,2,0.9966666666666667,,,0.03128054740957967,2,0.0009380863039398779,-0.004261696169749815,0.0783302063789868,0.04117940813262628
rrf,600183,2026-06-05,2026-06-05,0.014213935026482983,7,0.98,0.00767088776257111,5,0.9866666666666667,,,0.030309988518943745,3,0.11688796061465001,0.11168817814096031,0.24130986125615395,0.20415906300979342
rrf,300308,2026-06-05,2026-06-05,0.023653284319320417,2,0.9966666666666667,0.0023879950422843986,16,0.95,,,0.02928692699490662,4,-0.02683140113767224,-0.03203118361136193,0.07793141066156406,0.04078061241520354
rrf,600522,2026-06-05,2026-06-05,0.011409392994626176,9,0.9733333333333334,0.004238532028477749,13,0.96,,,0.02819138376017471,5,-0.005249343832020914,-0.010449126305710606,0.036745406824147064,-0.00040539142221345664
rrf,300502,2026-06-05,2026-06-05,0.02264089889608435,3,0.9933333333333333,0.0005426328220718364,28,0.91,,,0.027236652236652236,6,0.017034358746301992,0.0118345762726123,0.04505114174674674,0.007900343500386216
rrf,600460,2026-06-05,2026-06-05,0.007260683469323512,23,0.9266666666666666,0.006919076706951953,7,0.98,,,0.026973565905412694,7,0.03267973856209139,0.027479956088401696,0.10084033613445365,0.06368953788809312
rrf,688472,2026-06-05,2026-06-05,0.0060300884538473576,33,0.8933333333333333,0.005691796263351971,9,0.9733333333333334,,,0.025245441795231416,8,0.020054694621695512,0.01485491214800582,0.018231540565177617,-0.018919257681182904
rrf,688126,2026-06-05,2026-06-05,0.006049275497911586,32,0.8966666666666666,0.0020138798791405205,20,0.9366666666666666,,,0.023369565217391305,9,0.22919818456883512,0.22399840209514543,0.18078668683812404,0.14363588859176352
rrf,600160,2026-06-05,2026-06-05,0.0035479846575326114,68,0.7766666666666666,0.007482076589260259,6,0.9833333333333333,,,0.022964015151515152,10,0.0849431066419688,0.0797433241682791,0.23286583752315448,0.19571503927679396
rrf,601698,2026-06-05,2026-06-05,0.003421455346897621,69,0.7733333333333333,0.006311324778337326,8,0.9766666666666667,,,0.0224578203374373,11,-0.007455731593662529,-0.01265551406735222,0.018018018018018278,-0.019132780228342243
rrf,688183,2026-06-05,2026-06-05,0.016080314472525854,4,0.99,-0.0030366800590344288,91,0.7,,,0.02224751655629139,12,0.03612523414503599,0.030925451671346298,0.18776201944518767,0.15061122119882714
rrf,601888,2026-06-05,2026-06-05,0.003587683266657594,67,0.78,0.0048253284495022196,11,0.9666666666666667,,,0.02195852279028502,13,-0.007658833768494411,-0.012858616242184102,0.02837249782419482,-0.008778300422165701
rrf,688041,2026-06-05,2026-06-05,0.008361350795590666,19,0.94,-0.0022435031795972945,68,0.7766666666666666,,,0.020470727848101264,14,0.1160569888332692,0.1108572063595795,0.1525606469002696,0.11540984865390908
rrf,600584,2026-06-05,2026-06-05,0.010752963511531762,12,0.9633333333333334,-0.0033422727258181286,99,0.6733333333333333,,,0.020178197064989516,15,0.023470839260313126,0.018271056786623434,0.05718349928876232,0.020032701042401797
rrf,002648,2026-06-05,2026-06-05,0.0036044924578352037,65,0.7866666666666666,0.0008865411180542242,23,0.9266666666666666,,,0.020048192771084338,16,-0.026593499366821538,-0.03179328184051123,-0.01772899957788099,-0.05487979782424151
rrf,000988,2026-06-05,2026-06-05,0.00940016310999099,15,0.9533333333333334,-0.0030878891849318423,93,0.6933333333333334,,,0.019869281045751634,17,0.011035596527824376,0.005835814054134684,0.08323800551779814,0.04608720727143762
rrf,002050,2026-06-05,2026-06-05,0.005421260402684007,39,0.8733333333333333,-0.0013710053400062315,44,0.8566666666666667,,,0.01971639471639472,18,-0.03566905867454628,-0.040868841148235975,-0.03440270156184044,-0.07155349980820097
rrf,601166,2026-06-05,2026-06-05,0.0026594735582228766,88,0.71,0.002186181422278606,19,0.94,,,0.01941498460485802,19,0.013296398891966765,0.008096616418277074,0.009972299168975018,-0.027178499077385503
rrf,002837,2026-06-05,2026-06-05,0.009322619408009162,16,0.95,-0.0033908992455996705,100,0.67,,,0.019407894736842103,20,0.05932470810981383,0.05412492563612414,0.11281161249605542,0.0756608142496949
rrf,000725,2026-06-05,2026-06-05,-0.01764712714958328,300,0.0033333333333333335,0.022461399480527045,1,1.0,,,0.0191712204007286,21,-0.07371794871794868,-0.07891773119163838,-0.059294871794871806,-0.09644567004123233
rrf,688981,2026-06-05,2026-06-05,0.006302145001403503,30,0.9033333333333333,-0.0021110811547922666,66,0.7833333333333333,,,0.01904761904761905,22,0.044947506561679784,0.03974772408799009,0.07053805774278232,0.0333872594964218
rrf,300394,2026-06-05,2026-06-05,0.015419312953115837,5,0.9866666666666667,-0.007452139657806359,216,0.2833333333333333,,,0.019007803790412486,23,-0.030119090819120453,-0.035318873292810145,0.0063009269950187186,-0.030849871251341802
rrf,688396,2026-06-05,2026-06-05,0.0029609163367653743,81,0.7333333333333333,0.0007692339057845406,26,0.9166666666666666,,,0.01872010555830447,24,0.007190795781399917,0.0019910133077102243,0.10019175455417062,0.06304095630781009
rrf,600549,2026-06-05,2026-06-05,-0.0017936171406520785,268,0.11,0.007716658575561523,4,0.99,,,0.018673780487804877,25,0.14305084745762708,0.1378510649839374,0.20813559322033903,0.1709847949739785
