arm,symbol,date,trade_date,base_score,base_rank,base_pct,recent_score,recent_rank,recent_pct,risk_flags,event_flags,short_boost,gate_tier,gate_reason,final_rank,arm_rank,arm_score,ret_fwd_3d,ret_fwd_3d_cs,ret_fwd_5d,ret_fwd_5d_cs
gate_first_noveto,300308,2026-05-12,2026-05-12,0.03434478570782082,2,0.9966666666666667,0.01859850725131065,9,0.9733333333333334,,,-0.023333333333333317,A_MAIN,"base strong, recent confirms",1,1,-1.0,-0.004003049942813641,0.0319041305999046,-0.011627906976744207,0.020732219507416057
gate_first_noveto,300502,2026-05-12,2026-05-12,0.01950351955139858,3,0.9933333333333333,0.00826608764900152,44,0.8566666666666667,,,-0.1366666666666666,A_MAIN,"base strong, recent confirms",2,2,-2.0,-0.04622242032538448,-0.010315239782666241,-0.06523289503008689,-0.03287276854592663
gate_first_noveto,600118,2026-05-12,2026-05-12,0.017019151303782617,4,0.99,0.014255410241540077,20,0.9366666666666666,,,-0.053333333333333344,A_MAIN,"base strong, recent confirms",3,3,-3.0,-0.13464285714285718,-0.09873567660013893,-0.22892857142857148,-0.19656844494441122
gate_first_noveto,600183,2026-05-12,2026-05-12,0.016153677050762944,5,0.9866666666666667,0.022875750343518846,7,0.98,,,-0.00666666666666671,A_MAIN,"base strong, recent confirms",4,4,-4.0,0.050608584240871446,0.08651576478358969,0.0676916506512919,0.10005177713545216
gate_first_noveto,300394,2026-05-12,2026-05-12,0.01516433789800103,6,0.9833333333333333,0.03681788365025395,2,0.9966666666666667,,,0.01333333333333342,A_MAIN,"base strong, recent confirms",5,5,-5.0,0.01787303470780177,0.053780215250520014,-0.050763868288341674,-0.01840374180418141
gate_first_noveto,603986,2026-05-12,2026-05-12,0.014158469519577388,7,0.98,0.02029477943074047,8,0.9766666666666667,,,-0.0033333333333332993,A_MAIN,"base strong, recent confirms",6,6,-6.0,0.09589266606305036,0.1317998466057686,0.21922243257332563,0.2515825590574859
gate_first_noveto,688472,2026-05-12,2026-05-12,0.013961018869749169,8,0.9766666666666667,0.013033287000799825,23,0.9266666666666666,,,-0.050000000000000044,A_MAIN,"base strong, recent confirms",7,7,-7.0,-0.022935779816513735,0.012971400726204507,-0.013761467889908174,0.01859865859425209
gate_first_noveto,002049,2026-05-12,2026-05-12,0.010517043526264062,10,0.97,0.009714651550971383,34,0.89,,,-0.07999999999999996,A_MAIN,"base strong, recent confirms",8,8,-8.0,-0.04475609756097565,-0.008848917018257407,-0.008536585365853666,0.023823541118306597
gate_first_noveto,002709,2026-05-12,2026-05-12,0.010294242201935977,11,0.9666666666666667,0.016631475190107357,13,0.96,,,-0.00666666666666671,A_MAIN,"base strong, recent confirms",9,9,-9.0,-0.03366712707182329,0.0022400534708949538,0.0013812154696133394,0.0337413419537736
gate_first_noveto,600460,2026-05-12,2026-05-12,0.00929397610579411,13,0.96,0.008822378994465073,42,0.8633333333333333,,,-0.09666666666666668,A_MAIN,"base strong, recent confirms",10,10,-10.0,-0.014598540145985384,0.02130864039673286,0.03427483338622661,0.06663495987038687
gate_first_noveto,002938,2026-05-12,2026-05-12,0.008730668836862307,15,0.9533333333333334,0.018510089433201007,10,0.97,,,0.016666666666666607,A_MAIN,"base strong, recent confirms",11,11,-11.0,0.02291401458164577,0.05882119512436401,0.03425529452609655,0.0666154210102568
gate_first_noveto,600089,2026-05-12,2026-05-12,0.007532371406029334,18,0.9433333333333334,0.003350139863653216,91,0.7,,,-0.2433333333333334,A_MAIN,"base strong, recent confirms",12,12,-12.0,-0.08135942327497414,-0.0454522427322559,-0.08376244421558521,-0.051402317731424944
gate_first_noveto,000002,2026-05-12,2026-05-12,0.007225118335304768,19,0.94,0.002778144235065146,98,0.6766666666666666,,,-0.2633333333333333,A_MAIN,"base strong, recent confirms",13,13,-13.0,-0.07769423558897248,-0.04178705504625424,-0.09774436090225569,-0.06538423441809543
gate_first_noveto,600219,2026-05-12,2026-05-12,0.0072206259489569664,20,0.9366666666666666,0.008107801102629797,46,0.85,,,-0.08666666666666667,A_MAIN,"base strong, recent confirms",14,14,-14.0,-0.06985294117647067,-0.03394576063375243,-0.044117647058823595,-0.011757520574663331
gate_first_noveto,000988,2026-05-12,2026-05-12,0.0068565649107043694,21,0.9333333333333333,0.01608105402593828,14,0.9566666666666667,,,0.023333333333333317,A_MAIN,"base strong, recent confirms",15,15,-15.0,0.03714668358356232,0.07305386412628057,0.14999647564671892,0.18235660213087918
gate_first_noveto,300316,2026-05-12,2026-05-12,0.00680320818989396,22,0.93,0.017357605132333028,11,0.9666666666666667,,,0.036666666666666625,A_MAIN,"base strong, recent confirms",16,16,-16.0,-0.05088207985143922,-0.01497489930872098,0.052924791086351064,0.08528491757051132
gate_first_noveto,300476,2026-05-12,2026-05-12,0.006646736173082086,23,0.9266666666666666,0.004509921523149342,79,0.74,,,-0.18666666666666665,A_MAIN,"base strong, recent confirms",17,17,-17.0,-0.10635002581311304,-0.0704428452703948,-0.13732576148683528,-0.10496563500267503
gate_first_noveto,600027,2026-05-12,2026-05-12,0.006644748095850607,24,0.9233333333333333,0.008045994618144727,47,0.8466666666666667,,,-0.07666666666666666,A_MAIN,"base strong, recent confirms",18,18,-18.0,-0.0018552875695732052,0.03405189297314504,-0.029684601113172393,0.0026755253709878704
gate_first_noveto,688223,2026-05-12,2026-05-12,0.00653129200076626,25,0.92,0.015124778669959702,17,0.9466666666666667,,,0.026666666666666616,A_MAIN,"base strong, recent confirms",19,19,-19.0,-0.11563731931668852,-0.07973013877397028,-0.12877792378449415,-0.0964177973003339
